Standard,Class Name,Day,Semester,Session  ,Subject,Teacher,Time Start,Time End,Location
5,5,FRIDAY,2,1,8,30,9:00 AM,9:30 AM,27
5,5,FRIDAY,2,1,8,13,8:30 AM,9:00 AM,27
5,5,FRIDAY,2,1,8,13,9:00 AM,9:30 AM,27
5,5,FRIDAY,2,1,8,21,8:30 AM,9:00 AM,27
5,5,FRIDAY,2,1,8,21,9:00 AM,9:30 AM,27
5,5,FRIDAY,2,1,20,8,9:30 AM,10:00 AM,27
5,5,FRIDAY,2,1,20,8,10:00 AM,10:30 AM,27
5,5,FRIDAY,2,1,Rehat,,10:30 AM,11:00 AM,27
5,5,FRIDAY,2,1,9,19,11:00 AM,11:30 AM,27
5,5,FRIDAY,2,1,9,19,11:30 AM,12:00 PM,27
